4065	963	0	0
4081	964	0	0
4097	964	0	0
4113	964	0	0
4129	964	0	0
4145	965	0	0
4161	964	0	0
4177	964	0	0
4193	963	0	0
4209	960	963	0
4225	957	963	0
4241	956	963	0
4257	954	963	0
4273	953	963	0
4289	951	963	0
4305	952	963	0
4321	952	963	0
4337	953	963	0
4353	955	963	0
4369	955	959	0
4385	955	959	0
4401	954	959	0
4417	955	959	0
4433	953	959	0
4449	948	959	0
4465	945	959	0
4481	944	959	0
4497	943	959	0
4513	943	959	0
4529	947	953	0
4545	948	953	0
4561	949	953	0
4577	951	953	0
4593	954	953	0
4609	957	953	0
4625	962	953	0
4641	969	953	0
4657	974	953	0
4673	977	953	0
4689	978	959	0
4705	979	959	0
4721	980	959	0
4737	979	959	0
4753	978	959	0
4769	978	959	0
4785	976	959	0
4801	976	959	0
4817	975	959	0
4833	977	959	0
4849	978	963	0
4865	981	963	0
4881	983	963	0
4897	988	963	0
4913	990	963	0
4929	994	963	0
4945	995	963	0
4961	995	963	0
4977	993	963	0
4993	992	963	0
5009	991	967	0
5025	989	967	0
5041	987	967	0
5057	984	967	0
5073	980	967	0
5089	979	967	0
5105	977	967	0
5121	975	967	0
5137	975	967	0
5153	975	967	0
5169	975	968	0
5185	975	968	0
5201	975	968	0
5217	974	968	0
5233	973	968	0
5249	973	968	0
5265	971	968	0
5281	970	968	0
5297	971	968	0
5313	967	968	0
5329	967	968	0
5345	966	968	0
5361	963	968	0
5377	964	968	0
5393	964	968	0
5409	964	968	0
5425	962	968	0
5441	962	968	0
5457	961	968	0
5473	960	968	0
5489	961	967	0
5505	959	967	0
5521	959	967	0
5537	960	967	0
5553	960	967	0
5569	961	967	0
5585	960	967	0
5601	958	967	0
5617	959	967	0
5633	960	967	0
5649	960	966	0
5665	959	966	0
5681	959	966	0
5697	958	966	0
5713	957	966	0
5729	957	966	0
5745	956	966	0
5761	955	966	0
5777	954	966	0
5793	954	966	0
5809	956	965	0
5825	958	965	0
5841	959	965	0
5857	961	965	0
5873	962	965	0
5889	962	965	0
5905	961	965	0
5921	962	965	0
5937	959	965	0
5953	957	965	0
5969	956	965	0
5985	955	965	0
6001	955	965	0
6017	955	965	0
6033	956	965	0
6049	957	965	0
6065	957	965	0
6081	957	965	0
6097	958	965	0
6113	958	965	0
6129	959	964	0
6145	958	964	0
6161	958	964	0
6177	960	964	0
6193	961	964	0
6209	962	964	0
6225	963	964	0
6241	962	964	0
6257	961	964	0
6273	963	964	0
6289	965	964	0
6305	968	964	0
6321	972	964	0
6337	975	964	0
6353	976	964	0
6369	976	964	0
6385	975	964	0
6401	981	964	0
6417	985	964	0
6433	990	964	0
6449	991	966	0
6465	991	966	0
6481	992	966	0
6497	995	966	0
6513	1006	966	0
6529	1021	966	0
6545	1029	966	0
6561	1027	966	0
6577	1024	966	0
