3815,852,0
3826,849,0
3837,850,0
3848,849,0
3859,848,0
3870,848,0
3881,848,0
3892,849,0
3903,852,0
3914,851,0
3926,849,0
3937,853,0
3948,846,0
3959,845,0
3970,851,0
3981,849,0
3992,847,0
4003,846,0
4014,844,0
4025,847,0
4036,845,0
4047,850,0
4058,847,0
4069,852,0
4080,852,0
4091,853,0
4102,849,0
4113,849,0
4124,854,0
4135,854,0
4146,850,0
4157,853,0
4168,850,0
4179,852,0
4190,850,0
4201,855,0
4212,856,0
4224,856,0
4235,851,0
4246,855,0
4257,851,0
4268,856,0
4279,852,0
4290,856,0
4301,852,0
4312,850,0
4323,856,0
4334,855,0
4345,850,0
4356,850,0
4367,850,0
4378,851,0
4389,855,0
4400,853,0
4411,851,0
4422,851,0
4433,849,0
4444,850,0
4455,854,0
4466,854,0
4477,853,0
4488,851,0
4499,854,0
4510,848,0
4521,848,0
4532,846,0
4543,847,0
4554,853,0
4566,847,0
4577,850,0
4588,849,0
4599,851,0
4610,847,0
4621,851,0
4632,850,0
4643,851,0
4654,851,0
4665,849,0
4676,852,0
4687,846,0
4698,846,0
4709,846,0
4720,845,0
4731,846,0
4742,851,0
4753,852,0
4764,853,0
4775,848,0
4786,848,0
4797,853,0
4808,847,0
4819,850,0
4830,849,0
4841,850,0
4852,850,0
4864,854,0
4875,854,0
4886,852,0
4897,854,0
4908,852,0
4919,853,0
4930,854,0
4941,850,0
4952,855,0
4963,850,0
4974,850,0
4985,855,0
4996,851,0
5007,855,0
5018,851,0
5029,853,0
5040,855,0
5051,851,0
5062,856,0
5073,855,0
5084,853,0
5095,855,0
5106,856,0
5117,854,0
5128,855,0
5139,850,0
5150,850,0
5161,854,0
5172,852,0
5183,855,0
5194,848,0
5206,855,0
5217,852,0
5228,855,0
5239,852,0
5250,852,0
5261,855,0
5272,854,0
5283,849,0
5294,854,0
5305,851,0
5316,854,0
5327,849,0
5338,850,0
5349,850,0
5360,855,0
5371,855,0
5382,851,0
5393,855,0
5404,850,0
5415,853,0
5426,854,0
5437,853,0
5448,855,0
5459,854,0
5470,849,0
5481,849,0
5492,855,0
5504,850,0
5515,850,0
5526,854,0
5537,850,0
5548,850,0
5559,851,0
5570,852,0
5581,855,0
5592,854,0
5603,854,0
5614,848,0
5625,854,0
5636,854,0
5647,854,0
5658,850,0
5669,848,0
5680,849,0
5691,851,0
5702,850,0
5713,854,0
5724,850,0
5735,854,0
5746,851,0
5757,851,0
5768,851,0
5779,855,0
5790,853,0
5801,852,0
5812,854,0
5823,851,0
5834,849,0
5846,849,0
5857,855,0
5868,851,0
5879,855,0
5890,852,0
5901,855,0
5912,855,0
5923,851,0
5934,850,0
5945,852,0
5956,854,0
5967,854,0
5978,849,0
5989,854,0
6000,852,0
6011,855,0
6022,854,0
6033,854,0
6044,850,0
6055,850,0
6066,856,0
6077,855,0
6088,856,0
6099,850,0
6110,853,0
6121,855,0
6132,855,0
6144,850,0
6155,850,0
6166,853,0
6177,851,0
6188,850,0
6199,855,0
6210,849,0
6221,849,0
6232,855,0
6243,850,0
6254,856,0
6265,853,0
6276,851,0
6287,855,0
6298,852,0
6309,854,0
6320,856,0
6331,855,0
6342,855,0
6353,851,0
6364,850,0
6375,849,0
6386,850,0
6397,852,0
6408,855,0
6419,856,0
6430,852,0
6441,853,0
6452,854,0
6463,850,0
6474,850,0
6486,849,0
6497,851,0
6508,854,0
6519,849,0
6530,855,0
6541,849,0
6552,851,0
6563,854,0
6574,850,0
6585,853,0
6596,854,0
6607,850,0
6618,850,0
6629,855,0
6640,854,0
6651,853,0
6662,849,0
6673,854,0
6684,849,0
6695,849,0
6706,852,0
6717,854,0
6728,854,0
6739,857,0
6750,853,0
6761,853,0
6772,851,0
6784,856,0
6795,856,0
6806,852,0
6817,850,0
6828,856,0
6839,855,0
6850,855,0
6861,853,0
6872,850,0
6883,851,0
6894,853,0
6905,855,0
6916,855,0
6927,850,0
6938,851,0
6949,854,0
6960,849,0
6971,855,0
6982,850,0
6993,852,0
7004,849,0
7015,854,0
7026,856,0
7037,855,0
7048,853,0
7059,852,0
7070,851,0
7081,855,0
7092,852,0
7103,852,0
7114,855,0
7126,854,0
7137,850,0
7148,852,0
7159,852,0
7170,850,0
7181,853,0
7192,850,0
7203,854,0
7214,854,0
7225,852,0
7236,852,0
7247,853,0
7258,853,0
7269,854,0
7280,850,0
7291,850,0
7302,854,0
7313,851,0
7324,850,0
7335,852,0
7346,851,0
7357,851,0
7368,852,0
7379,856,0
7390,852,0
7401,857,0
7412,852,0
7424,854,0
7435,855,0
7446,851,0
7457,856,0
7468,850,0
7479,856,0
7490,851,0
7501,854,0
7512,851,0
7523,855,0
7534,855,0
7545,856,0
7556,849,0
7567,850,0
7578,850,0
7589,851,0
7600,849,0
7611,850,0
7622,850,0
7633,851,0
7644,855,0
7655,851,0
7666,853,0
7677,853,0
7688,855,0
7699,855,0
7710,850,0
7721,855,0
7732,851,0
7743,855,0
7754,854,0
7766,852,0
7777,855,0
7788,852,0
7799,851,0
7810,851,0
7821,855,0
7832,851,0
7843,855,0
7854,849,0
7865,854,0
7876,855,0
7887,852,0
7898,853,0
7909,854,0
7920,855,0
7931,850,0
7942,851,0
7953,852,0
7964,852,0
7975,854,0
7986,851,0
7997,850,0
8008,854,0
8019,857,0
8030,852,0
8041,852,0
8052,850,0
8064,852,0
8075,854,0
8086,856,0
8097,856,0
8108,851,0
8119,852,0
8130,851,0
8141,854,0
8152,854,0
8163,849,0
8174,854,0
8185,854,0
8196,850,0
8207,855,0
8218,852,0
8229,854,0
8240,854,0
8251,849,0
8262,851,0
8273,852,0
8284,855,0
8295,853,0
8306,851,0
8317,854,0
8328,854,0
8339,853,0
8350,850,0
8361,849,0
8372,851,0
8383,854,0
8394,850,0
8406,853,0
8417,849,0
8428,849,0
8439,849,0
8450,849,0
8461,850,0
8472,851,0
8483,853,0
8494,853,0
8505,853,0
8516,849,0
8527,848,0
8538,852,0
8549,854,0
8560,849,0
8571,849,0
8582,849,0
8593,853,0
8604,850,0
8615,854,0
8626,849,0
8637,850,0
8648,852,0
8659,851,0
8670,855,0
8681,852,0
8692,853,0
8704,850,0
8715,856,0
8726,853,0
8737,852,0
8748,853,0
8759,851,0
8770,850,0
8781,851,0
8792,855,0
8803,851,0
8814,854,0
8825,855,0
8836,853,0
8847,855,0
8858,851,0
8869,855,0
8880,849,0
8891,855,0
8902,853,0
8913,849,0
8924,851,0
8935,849,0
8946,850,0
8957,849,0
8968,855,0
8979,853,0
8990,849,0
9001,851,0
9012,851,0
9023,851,0
9034,853,0
9046,851,0
9057,851,0
9068,853,0
9079,854,0
9090,850,0
9101,852,0
9112,850,0
9123,855,0
9134,849,0
9145,854,0
9156,849,0
9167,852,0
9178,854,0
9189,854,0
9200,849,0
9211,850,0
9222,851,0
9233,850,0
9244,854,0
9255,852,0
9266,852,0
9277,850,0
9288,852,0
9299,853,0
9310,855,0
9321,856,0
9332,852,0
9344,855,0
9355,854,0
9366,856,0
9377,855,0
9388,853,0
9399,854,0
9410,854,0
9421,853,0
9432,856,0
9443,857,0
9454,855,0
9465,854,0
9476,856,0
9487,851,0
9498,857,0
9509,856,0
9520,855,0
9531,852,0
9542,850,0
9553,851,0
9564,855,0
9575,851,0
9586,852,0
9597,850,0
9608,856,0
9619,855,0
9630,854,0
9641,851,0
9652,854,0
9663,854,0
9674,855,0
9686,854,0
9697,856,0
9708,851,0
9719,855,0
9730,855,0
9741,852,0
9752,851,0
9763,851,0
9774,851,0
9785,857,0
9796,852,0
9807,856,0
9818,851,0
9829,856,0
9840,850,0
9851,852,0
9862,855,0
9873,850,0
9884,854,0
9895,855,0
9906,850,0
9917,851,0
9928,855,0
9939,849,0
9950,849,0
9961,849,0
9972,849,0
9984,848,0
9995,849,0
10006,849,0
10017,853,0
10028,854,0
10039,850,0
10050,850,0
10061,855,0
10072,854,0
10083,850,0
10094,850,0
10105,854,0
10116,848,0
10127,853,0
10138,849,0
10149,853,0
10160,852,0
10171,855,0
10182,852,0
10193,850,0
10204,850,0
10215,854,0
10226,849,0
10237,849,0
10248,850,0
10259,848,0
10270,853,0
10281,849,0
10292,848,0
10303,849,0
10314,854,0
10326,854,0
10337,850,0
10348,851,0
10359,850,0
10370,855,0
10381,849,0
10392,849,0
10403,849,0
10414,854,0
10425,850,0
10436,849,0
10447,854,0
10458,849,0
10469,848,0
10480,848,0
10491,853,0
10502,852,0
10513,849,0
10524,852,0
10535,854,0
10546,850,0
10557,848,0
10568,849,0
10579,850,0
10590,854,0
10601,851,0
10612,854,0
10624,851,0
10635,854,0
10646,848,0
10657,851,0
10668,853,0
10679,853,0
10690,851,0
10701,851,0
10712,849,0
10723,854,0
10734,849,0
10745,851,0
10756,854,0
10767,850,0
10778,850,0
10789,849,0
10800,855,0
10811,851,0
10822,848,0
10833,853,0
10844,851,0
10855,849,0
10866,848,0
10877,854,0
10888,849,0
10899,854,0
10910,853,0
10921,853,0
10932,849,0
10943,853,0
10954,851,0
10966,850,0
10977,847,0
10988,851,0
10999,853,0
11010,847,0
11021,853,0
11032,849,0
11043,854,0
11054,852,0
11065,854,0
11076,852,0
11087,853,0
11098,850,0
11109,848,0
11120,854,0
11131,849,0
11142,849,0
11153,848,0
11164,853,0
11175,849,0
11186,853,0
11197,848,0
11208,852,0
11219,853,0
11230,847,0
11241,852,0
11252,848,0
11264,854,0
11275,849,0
11286,849,0
11297,853,0
11308,849,0
11319,849,0
11330,850,0
11341,848,0
11352,848,0
11363,853,0
11374,854,0
11385,851,0
11396,853,0
11407,849,0
11418,854,0
11429,854,0
11440,849,0
11451,852,0
11462,852,0
11473,852,0
11484,853,0
11495,850,0
11506,851,0
11517,852,0
11528,851,0
11539,850,0
11550,851,0
11561,854,0
11572,855,0
11583,855,0
11594,850,0
11606,850,0
11617,849,0
11628,852,0
11639,850,0
11650,855,0
11661,856,0
11672,852,0
11683,855,0
11694,852,0
11705,850,0
11716,855,0
11727,854,0
11738,853,0
11749,850,0
11760,851,0
11771,852,0
11782,856,0
11793,851,0
11804,851,0
11815,853,0
11826,855,0
11837,850,0
11848,850,0
11859,852,0
11870,856,0
11881,857,0
11892,851,0
11904,855,0
11915,850,0
11926,850,0
11937,851,0
11948,854,0
11959,850,0
11970,848,0
11981,849,0
11992,850,0
12003,854,0
12014,854,0
12025,853,0
12036,853,0
12047,855,0
12058,856,0
12069,851,0
12080,852,0
12091,852,0
12102,851,0
12113,855,0
12124,851,0
12135,855,0
12146,853,0
12157,857,0
12168,858,0
12179,853,0
12190,851,0
12201,856,0
12212,852,0
12223,852,0
12234,855,0
12246,858,0
12257,859,0
12268,858,0
12279,856,0
12290,853,0
12301,853,0
12312,852,0
12323,851,0
12334,855,0
12345,852,0
12356,853,0
12367,855,0
12378,855,0
12389,857,0
12400,857,0
12411,853,0
12422,855,0
12433,852,0
12444,853,0
12455,855,0
12466,857,0
12477,856,0
12488,854,0
12499,857,0
12510,856,0
12521,857,0
12532,852,0
12544,857,0
12555,856,0
12566,851,0
12577,852,0
12588,852,0
12599,857,0
12610,852,0
12621,857,0
12632,854,0
12643,852,0
12654,854,0
12665,857,0
12676,856,0
12687,859,0
12698,854,0
12709,856,0
12720,857,0
12731,856,0
12742,856,0
12753,854,0
12764,853,0
12775,858,0
12786,857,0
12797,854,0
12808,856,0
12819,858,0
12830,855,0
12841,854,0
12852,858,0
12863,857,0
12874,856,0
12886,854,0
12897,858,0
12908,853,0
12919,856,0
12930,853,0
12941,856,0
12952,855,0
12963,852,0
12974,856,0
12985,854,0
12996,853,0
13007,857,0
13018,854,0
13029,853,0
13040,859,0
13051,854,0
13062,853,0
13073,854,0
13084,852,0
13095,856,0
13106,852,0
13117,855,0
13128,857,0
13139,855,0
13150,853,0
13161,856,0
13172,851,0
13184,856,0
13195,857,0
13206,857,0
13217,856,0
13228,854,0
13239,854,0
13250,859,0
13261,856,0
13272,856,0
13283,857,0
13294,851,0
13305,855,0
13316,858,0
13327,857,0
13338,852,0
13349,857,0
13360,856,0
13371,857,0
13382,858,0
13393,854,0
13404,859,0
13415,854,0
13426,855,0
13437,856,0
13448,854,0
13459,853,0
13470,854,0
13481,852,0
13492,852,0
13503,857,0
13514,855,0
13526,854,0
13537,853,0
13548,853,0
13559,852,0
13570,852,0
13581,855,0
13592,856,0
13603,853,0
13614,852,0
13625,858,0
13636,854,0
13647,855,0
13658,855,0
13669,853,0
13680,852,0
13691,854,0
13702,856,0
13713,852,0
13724,851,0
13735,851,0
13746,854,0
13757,854,0
13768,855,0
13779,851,0
13790,857,0
13801,851,0
13812,854,0
13824,852,0
13835,853,0
13846,852,0
13857,854,0
13868,855,0
13879,850,0
13890,851,0
13901,855,0
13912,856,0
13923,856,0
13934,856,0
13945,851,0
13956,856,0
13967,853,0
13978,852,0
13989,858,0
14000,854,0
14011,854,0
14022,855,0
14033,853,0
14044,853,0
14055,857,0
14066,855,0
14077,856,0
14088,857,0
14099,852,0
14110,857,0
14121,857,0
14132,854,0
14143,853,0
14154,853,0
14166,858,0
14177,853,0
14188,858,0
14199,857,0
14210,859,0
14221,857,0
14232,852,0
14243,857,0
14254,854,0
14265,850,0
14276,857,0
14287,855,0
14298,852,0
14309,856,0
14320,850,0
14331,851,0
14342,856,0
14353,851,0
14364,855,0
14375,853,0
14386,856,0
14397,858,0
14408,852,0
14419,852,0
14430,850,0
14441,855,0
14452,852,0
14464,852,0
14475,851,0
14486,850,0
14497,852,0
14508,852,0
14519,851,0
14530,850,0
14541,852,0
14552,856,0
14563,851,0
14574,853,0
14585,852,0
14596,855,0
14607,859,0
14618,852,0
14629,851,0
14640,852,0
14651,851,0
14662,854,0
14673,857,0
14684,851,0
14695,854,0
14706,851,0
14717,852,0
14728,855,0
14739,855,0
14750,857,0
14761,854,0
14772,852,0
14783,853,0
14794,854,0
14806,854,0
14817,857,0
14828,854,0
14839,851,0
14850,854,0
14861,852,0
14872,850,0
14883,853,0
14894,851,0
14905,853,0
14916,851,0
14927,854,0
14938,854,0
14949,856,0
14960,854,0
14971,852,0
14982,851,0
14993,856,0
15004,857,0
15015,856,0
15026,858,0
15037,856,0
15048,855,0
15059,854,0
15070,850,0
15081,850,0
15092,849,0
15104,849,0
15115,849,0
15126,850,0
15137,849,0
15148,851,0
15159,854,0
15170,852,0
15181,853,0
15192,852,0
15203,855,0
15214,859,0
15225,857,0
15236,855,0
15247,852,0
15258,856,0
15269,856,0
15280,852,0
15291,856,0
15302,852,0
15313,857,0
15324,851,0
15335,851,0
15346,852,0
15357,852,0
15368,855,0
15379,851,0
15390,857,0
15401,857,0
15412,856,0
15423,857,0
15434,856,0
15446,856,0
15457,851,0
15468,853,0
15479,853,0
15490,853,0
15501,849,0
15512,853,0
15523,854,0
15534,851,0
15545,855,0
15556,853,0
15567,849,0
15578,855,0
15589,851,0
15600,854,0
15611,851,0
15622,857,0
15633,851,0
15644,854,0
15655,853,0
15666,852,0
15677,853,0
15688,849,0
15699,853,0
15710,853,0
15721,854,0
15732,849,0
15744,849,0
15755,849,0
15766,849,0
15777,848,0
15788,851,0
15799,856,0
15810,855,0
15821,851,0
15832,857,0
15843,854,0
15854,853,0
15865,857,0
15876,853,0
15887,856,0
15898,851,0
15909,850,0
15920,852,0
15931,852,0
15942,851,0
15953,855,0
15964,854,0
15975,850,0
15986,851,0
15997,852,0
16008,852,0
16019,850,0
16030,854,0
16041,856,0
16052,855,0
16063,851,0
16074,850,0
16086,852,0
16097,852,0
16108,855,0
16119,851,0
16130,851,0
16141,852,0
16152,855,0
16163,850,0
16174,855,0
16185,856,0
16196,852,0
16207,850,0
16218,853,0
16229,852,0
16240,855,0
16251,851,0
16262,852,0
16273,853,0
16284,851,0
16295,850,0
16306,854,0
16317,854,0
16328,850,0
16339,851,0
16350,855,0
16361,849,0
16372,853,0
16384,848,0
16395,852,0
16406,853,0
16417,850,0
16428,856,0
16439,853,0
16450,854,0
16461,855,0
16472,850,0
16483,851,0
16494,854,0
16505,855,0
16516,850,0
16527,849,0
16538,854,0
16549,853,0
16560,849,0
16571,853,0
16582,849,0
16593,849,0
16604,849,0
16615,853,0
16626,849,0
16637,848,0
16648,852,0
16659,852,0
16670,849,0
16681,850,0
16692,854,0
16703,854,0
16714,851,0
16726,850,0
16737,851,0
16748,849,0
16759,852,0
16770,849,0
16781,853,0
16792,848,0
16803,848,0
16814,854,0
16825,847,0
16836,852,0
16847,851,0
16858,853,0
16869,847,0
16880,851,0
16891,854,0
16902,854,0
16913,849,0
16924,852,0
16935,849,0
16946,854,0
16957,854,0
16968,850,0
16979,850,0
16990,854,0
17001,854,0
17012,852,0
17024,854,0
17035,852,0
17046,853,0
17057,850,0
17068,850,0
17079,855,0
17090,855,0
17101,851,0
17112,851,0
17123,856,0
17134,855,0
17145,857,0
17156,856,0
17167,855,0
17178,854,0
17189,852,0
17200,855,0
17211,851,0
17222,851,0
17233,855,0
17244,851,0
17255,856,0
17266,856,0
17277,857,0
17288,853,0
17299,855,0
17310,853,0
17321,856,0
17332,851,0
17343,857,0
17354,853,0
17366,852,0
17377,852,0
17388,852,0
17399,855,0
17410,852,0
17421,852,0
17432,850,0
17443,856,0
17454,852,0
17465,856,0
17476,851,0
17487,857,0
17498,855,0
17509,853,0
17520,857,0
17531,854,0
17542,855,0
17553,852,0
17564,852,0
17575,852,0
17586,857,0
17597,852,0
17608,854,0
17619,851,0
17630,851,0
17641,851,0
17652,856,0
17664,855,0
17675,852,0
17686,857,0
17697,854,0
17708,856,0
17719,854,0
17730,855,0
17741,851,0
17752,850,0
17763,852,0
17774,853,0
17785,856,0
17796,852,0
17807,853,0
17818,857,0
17829,853,0
17840,853,0
17851,854,0
17862,859,0
17873,854,0
17884,860,0
17895,853,0
17906,854,0
17917,857,0
17928,852,0
17939,853,0
17950,856,0
17961,858,0
17972,853,0
17983,853,0
17994,852,0
18006,853,0
18017,857,0
18028,858,0
18039,857,0
18050,860,0
18061,857,0
18072,855,0
18083,855,0
18094,858,0
18105,859,0
18116,854,0
18127,853,0
18138,857,0
18149,858,0
18160,857,0
18171,855,0
18182,854,0
18193,855,0
18204,854,0
18215,859,0
18226,856,0
18237,856,0
18248,856,0
18259,857,0
18270,853,0
18281,855,0
18292,853,0
18304,858,0
18315,854,0
18326,853,0
18337,854,0
18348,857,0
18359,858,0
18370,854,0
18381,853,0
18392,859,0
18403,857,0
18414,861,0
18425,858,0
18436,858,0
18447,856,0
18458,857,0
18469,856,0
18480,855,0
18491,855,0
18502,855,0
18513,860,0
18524,859,0
18535,854,0
18546,853,0
18557,853,0
18568,856,0
18579,854,0
18590,861,0
18601,861,0
18612,856,0
18623,863,0
18634,861,0
18646,857,0
18657,862,0
18668,861,0
18679,858,0
18690,861,0
18701,864,0
18712,861,0
18723,859,0
18734,864,0
18745,859,0
18756,861,0
18767,859,0
18778,861,0
18789,861,0
18800,859,0
18811,859,0
18822,858,0
18833,863,0
18844,858,0
18855,859,0
18866,858,0
18877,858,0
18888,858,0
18899,859,0
18910,859,0
18921,858,0
18932,859,0
18944,860,0
18955,863,0
18966,865,0
18977,860,0
18988,864,0
18999,861,0
19010,864,0
19021,864,0
19032,860,0
19043,860,0
19054,863,0
19065,862,0
19076,858,0
19087,859,0
19098,859,0
19109,857,0
19120,861,0
19131,863,0
19142,864,0
19153,862,0
19164,857,0
19175,858,0
19186,858,0
19197,862,0
19208,861,0
19219,864,0
19230,857,0
19241,858,0
19252,865,0
19263,860,0
19274,861,0
19286,860,0
19297,866,0
19308,862,0
19319,865,0
19330,865,0
19341,864,0
19352,864,0
19363,864,0
19374,862,0
19385,859,0
19396,864,0
19407,858,0
19418,865,0
19429,865,0
19440,860,0
19451,864,0
19462,861,0
19473,859,0
19484,862,0
19495,861,0
19506,861,0
19517,860,0
19528,862,0
19539,859,0
19550,859,0
19561,859,0
19572,858,0
19584,862,0
19595,863,0
19606,862,0
19617,863,0
19628,864,0
19639,863,0
19650,858,0
19661,859,0
19672,858,0
19683,858,0
19694,857,0
19705,857,0
19716,857,0
19727,862,0
19738,862,0
19749,858,0
19760,863,0
19771,862,0
19782,857,0
19793,857,0
19804,861,0
19815,861,0
19826,861,0
19837,861,0
19848,857,0
19859,859,0
19870,859,0
19881,858,0
19892,862,0
19903,862,0
19914,861,0
19926,858,0
19937,857,0
19948,857,0
19959,862,0
19970,860,0
19981,863,0
19992,863,0
20003,856,0
20014,856,0
20025,861,0
20036,857,0
20047,857,0
20058,860,0
20069,855,0
20080,856,0
20091,859,0
20102,854,0
20113,854,0
20124,859,0
20135,860,0
20146,860,0
20157,854,0
20168,861,0
20179,857,0
20190,860,0
20201,860,0
20212,855,0
20224,858,0
20235,853,0
20246,854,0
20257,854,0
20268,854,0
20279,853,0
20290,854,0
20301,857,0
20312,852,0
20323,854,0
20334,858,0
20345,853,0
20356,854,0
20367,861,0
20378,861,0
20389,854,0
20400,853,0
20411,858,0
20422,855,0
20433,858,0
20444,854,0
20455,860,0
20466,853,0
20477,854,0
20488,858,0
20499,854,0
20510,857,0
20521,859,0
20532,857,0
20543,857,0
20554,856,0
20566,859,0
20577,857,0
20588,859,0
20599,853,0
20610,858,0
20621,856,0
20632,856,0
20643,853,0
20654,855,0
20665,857,0
20676,857,0
20687,852,0
20698,857,0
20709,858,0
20720,856,0
20731,856,0
20742,857,0
20753,860,0
20764,858,0
20775,852,0
20786,858,0
20797,854,0
20808,857,0
20819,853,0
20830,853,0
20841,858,0
20852,859,0
20864,852,0
20875,856,0
20886,857,0
20897,858,0
20908,858,0
20919,855,0
20930,858,0
20941,860,0
20952,859,0
20963,863,0
20974,858,0
20985,858,0
20996,862,0
21007,857,0
21018,860,0
21029,860,0
21040,855,0
21051,855,0
21062,861,0
21073,855,0
21084,857,0
21095,856,0
21106,861,0
21117,860,0
21128,860,0
21139,860,0
21150,857,0
21161,857,0
21172,858,0
21183,860,0
21194,860,0
21206,862,0
21217,862,0
21228,860,0
21239,856,0
21250,860,0
21261,856,0
21272,861,0
21283,857,0
21294,856,0
21305,861,0
21316,857,0
21327,861,0
21338,864,0
21349,856,0
21360,860,0
21371,855,0
21382,858,0
21393,860,0
21404,856,0
21415,855,0
21426,861,0
21437,860,0
21448,855,0
21459,857,0
21470,855,0
21481,856,0
21492,856,0
21504,856,0
21515,856,0
21526,862,0
21537,863,0
21548,862,0
21559,857,0
21570,854,0
21581,856,0
21592,855,0
21603,858,0
21614,858,0
21625,853,0
21636,853,0
21647,857,0
21658,853,0
21669,852,0
21680,858,0
21691,853,0
21702,857,0
21713,859,0
21724,860,0
21735,856,0
21746,860,0
21757,853,0
21768,853,0
21779,855,0
21790,857,0
21801,852,0
21812,852,0
21823,858,0
21834,852,0
21846,852,0
21857,852,0
21868,854,0
21879,858,0
21890,853,0
21901,858,0
21912,853,0
21923,856,0
21934,855,0
21945,857,0
21956,855,0
21967,852,0
21978,852,0
21989,856,0
22000,852,0
22011,858,0
