timestamp,baseline,pressure,edge,,,,,
31747.34,1.776,1.8,0,,,,,
31747.39,1.776,1.8,0,,,,,
31747.45,1.776,1.8,0,,,,,
31747.5,1.776,1.8,0,,,,,
31747.55,1.776,1.798,0,,,,,
31747.61,1.776,1.8,0,,,,,
31747.66,1.776,1.8,0,,,,,
31747.71,1.776,1.8,0,,,,,
31747.77,1.776,1.8,0,,,,,
31747.82,1.776,1.8,0,,,,,
31747.87,1.776,1.8,0,,,,,
31747.93,1.776,1.8,0,,,,,
31747.98,1.776,1.798,0,,,,,
31748.03,1.776,1.798,0,,,,,
31748.09,1.776,1.798,0,,,,,
31748.14,1.776,1.798,0,,,,,
31748.19,1.776,1.798,0,,,,,
31748.25,1.776,1.8,0,,,,,
31748.3,1.776,1.8,0,,,,,
31748.36,1.776,1.802,0,,,,,
31748.41,1.776,1.802,0,,,,,
31748.46,1.776,1.802,0,,,,,
31748.52,1.776,1.8,0,,,,,
31748.57,1.776,1.796,0,,,,,
31748.62,1.776,1.796,0,,,,,
31748.68,1.776,1.794,0,,,,,
31748.73,1.776,1.794,0,,,,,
31748.78,1.776,1.796,0,,,,,
31748.84,1.776,1.796,0,,,,,
31748.89,1.776,1.796,0,,,,,
31748.94,1.776,1.794,0,,,,,
31749,1.776,1.794,0,,,,,
31749.05,1.776,1.794,0,,,,,
31749.1,1.776,1.794,0,,,,,
31749.16,1.776,1.792,0,,,,,
31749.21,1.776,1.792,0,,,,,
31749.26,1.776,1.79,0,,,,,
31749.32,1.776,1.79,0,,,,,
31749.37,1.776,1.79,0,,,,,
31749.42,1.776,1.79,0,,,,,
31749.48,1.776,1.792,0,,,,,
31749.53,1.776,1.792,0,,,,,
31749.58,1.776,1.79,0,,,,,
31749.64,1.776,1.79,0,,,,,
31749.69,1.776,1.79,0,,,,,
31749.74,1.776,1.792,0,,,,,
31749.8,1.776,1.792,0,,,,,
31749.85,1.776,1.792,0,,,,,
31749.9,1.776,1.79,0,,,,,
31749.96,1.776,1.79,0,,,,,
31750.01,1.776,1.788,0,,,,,
31750.06,1.776,1.79,0,,,,,
31750.12,1.776,1.79,0,,,,,
31750.17,1.776,1.79,0,,,,,
31750.22,1.776,1.79,0,,,,,
31750.28,1.776,1.79,0,,,,,
31750.33,1.776,1.79,0,,,,,
31750.38,1.776,1.792,0,,,,,
31750.44,1.776,1.79,0,,,,,
31750.49,1.776,1.79,0,,,,,
31750.54,1.776,1.79,0,,,,,
31750.6,1.776,1.79,0,,,,,
31750.65,1.776,1.79,0,,,,,
31750.7,1.776,1.788,0,,,,,
31750.76,1.776,1.788,0,,,,,
31750.81,1.776,1.79,0,,,,,
31750.86,1.776,1.79,0,,,,,
31750.92,1.776,1.79,0,,,,,
31750.97,1.776,1.788,0,,,,,
31751.02,1.776,1.788,0,,,,,
31751.08,1.776,1.788,0,,,,,
31751.13,1.776,1.788,0,,,,,
31751.18,1.776,1.788,0,,,,,
31751.24,1.776,1.786,0,,,,,
31751.29,1.776,1.786,0,,,,,
31751.34,1.776,1.786,0,,,,,
31751.4,1.776,1.788,0,,,,,
31751.45,1.776,1.79,0,,,,,
31751.5,1.776,1.788,0,,,,,
31751.56,1.776,1.788,0,,,,,
31751.61,1.776,1.786,0,,,,,
31751.66,1.776,1.786,0,,,,,
31751.72,1.776,1.788,0,,,,,
31751.77,1.776,1.788,0,,,,,
31751.82,1.776,1.788,0,,,,,
31751.88,1.776,1.788,0,,,,,
31751.93,1.776,1.786,0,,,,,
31751.98,1.776,1.788,0,,,,,
31752.04,1.776,1.79,0,,,,,
31752.09,1.776,1.792,0,,,,,
31752.14,1.776,1.794,0,,,,,
31752.2,1.776,1.794,0,,,,,
31752.25,1.776,1.796,0,,,,,
31752.3,1.776,1.796,0,,,,,
31752.36,1.776,1.798,0,,,,,
31752.41,1.776,1.802,0,,,,,
31752.46,1.776,1.804,0,,,,,
31752.52,1.776,1.806,0,,,,,
31752.57,1.776,1.808,0,,,,,
31752.62,1.776,1.812,0,,,,,
31752.68,1.776,1.812,0,,,,,
31752.73,1.776,1.814,0,,,,,
31752.78,1.776,1.816,0,,,,,
31752.84,1.776,1.814,0,,,,,
31752.89,1.776,1.814,0,,,,,
31752.94,1.776,1.808,0,,,,,
31753,1.776,1.806,0,,,,,
31753.05,1.776,1.804,0,,,,,
31753.1,1.776,1.804,0,,,,,
31753.16,1.776,1.806,0,,,,,
31753.21,1.776,1.804,0,,,,,
31753.26,1.776,1.802,0,,,,,
31753.32,1.776,1.802,0,,,,,
31753.37,1.776,1.802,0,,,,,
31753.42,1.776,1.8,0,,,,,
31753.48,1.776,1.8,0,,,,,
31753.53,1.776,1.8,0,,,,,
31753.59,1.776,1.796,0,,,,,
31753.64,1.776,1.794,0,,,,,
31753.69,1.776,1.794,0,,,,,
31753.75,1.776,1.794,0,,,,,
31753.8,1.776,1.796,0,,,,,
31753.85,1.776,1.796,0,,,,,
31753.91,1.776,1.798,0,,,,,
31753.96,1.776,1.796,0,,,,,
31754.01,1.776,1.796,0,,,,,
31754.07,1.776,1.798,0,,,,,
31754.12,1.776,1.798,0,,,,,
31754.17,1.776,1.798,0,,,,,
31754.23,1.776,1.796,0,,,,,
31754.28,1.776,1.796,0,,,,,
31754.33,1.776,1.794,0,,,,,
31754.39,1.776,1.794,0,,,,,
31754.44,1.776,1.796,0,,,,,
31754.49,1.776,1.798,0,,,,,
31754.55,1.776,1.798,0,,,,,
31754.6,1.776,1.796,0,,,,,
31754.65,1.776,1.794,0,,,,,
31754.71,1.776,1.794,0,,,,,
31754.76,1.776,1.794,0,,,,,
31754.81,1.776,1.794,0,,,,,
31754.87,1.776,1.792,0,,,,,
31754.92,1.776,1.792,0,,,,,
31754.97,1.776,1.792,0,,,,,
31755.03,1.776,1.792,0,,,,,
31755.08,1.776,1.792,0,,,,,
31755.13,1.776,1.79,0,,,,,
31755.19,1.776,1.788,0,,,,,
31755.24,1.776,1.788,0,,,,,
31755.29,1.776,1.784,0,,,,,
31755.35,1.776,1.784,0,,,,,
31755.4,1.776,1.784,0,,,,,
31755.45,1.776,1.786,0,,,,,
31755.51,1.776,1.786,0,,,,,
31755.56,1.776,1.786,0,,,,,
31755.61,1.776,1.788,0,,,,,
31755.67,1.776,1.792,0,,,,,
31755.72,1.776,1.792,0,,,,,
31755.77,1.776,1.792,0,,,,,
31755.83,1.776,1.79,0,,,,,
31755.88,1.776,1.788,0,,,,,
31755.93,1.776,1.788,0,,,,,
31755.99,1.776,1.788,0,,,,,
31756.04,1.776,1.79,0,,,,,
31756.09,1.776,1.79,0,,,,,
31756.15,1.776,1.79,0,,,,,
31756.2,1.776,1.792,0,,,,,
31756.25,1.776,1.792,0,,,,,
31756.31,1.776,1.79,0,,,,,
31756.36,1.776,1.794,0,,,,,
31756.41,1.776,1.796,0,,,,,
31756.47,1.776,1.794,0,,,,,
31756.52,1.776,1.792,0,,,,,
31756.57,1.776,1.79,0,,,,,
31756.63,1.776,1.79,0,,,,,
31756.68,1.776,1.79,0,,,,,
31756.73,1.776,1.794,0,,,,,
31756.79,1.776,1.794,0,,,,,
31756.84,1.776,1.794,0,,,,,
31756.89,1.776,1.794,0,,,,,
31756.95,1.776,1.792,0,,,,,
31757,1.776,1.792,0,,,,,
31757.05,1.776,1.796,0,,,,,
31757.11,1.776,1.798,0,,,,,
31757.16,1.776,1.798,0,,,,,
31757.21,1.776,1.796,0,,,,,
31757.27,1.776,1.796,0,,,,,
31757.32,1.776,1.794,0,,,,,
31757.37,1.776,1.794,0,,,,,
31757.43,1.776,1.794,0,,,,,
31757.48,1.776,1.794,0,,,,,
31757.53,1.776,1.794,0,,,,,
31757.59,1.776,1.792,0,,,,,
31757.64,1.776,1.792,0,,,,,
31757.69,1.776,1.792,0,,,,,
31757.75,1.776,1.792,0,,,,,
31757.8,1.776,1.792,0,,,,,
31757.85,1.776,1.796,0,,,,,
31757.91,1.776,1.796,0,,,,,
31757.96,1.776,1.796,0,,,,,
31758.01,1.776,1.794,0,,,,,
31758.07,1.776,1.792,0,,,,,
31758.12,1.776,1.792,0,,,,,
31758.17,1.776,1.792,0,,,,,
31758.23,1.776,1.796,0,,,,,
31758.28,1.776,1.802,0,,,,,
31758.33,1.776,1.806,0,,,,,
31758.39,1.776,1.808,0,,,,,
31758.44,1.776,1.81,0,,,,,
31758.49,1.776,1.818,0,,,,,
31758.55,1.776,1.83,0,,,,,
31758.6,1.776,1.842,0,,,,,
31758.66,1.776,1.848,0,,,,,
31758.71,1.776,1.854,0,,,,,
31758.76,1.776,1.852,0,,,,,
31758.82,1.776,1.846,0,,,,,
31758.87,1.776,1.838,0,,,,,
31758.92,1.776,1.834,0,,,,,
31758.98,1.776,1.828,0,,,,,
31759.03,1.776,1.822,0,,,,,
31759.08,1.776,1.816,0,,,,,
31759.14,1.776,1.812,0,,,,,
31759.19,1.776,1.81,0,,,,,
31759.24,1.776,1.806,0,,,,,
31759.3,1.776,1.804,0,,,,,
31759.35,1.776,1.8,0,,,,,
31759.4,1.776,1.798,0,,,,,
31759.46,1.776,1.794,0,,,,,
31759.51,1.776,1.794,0,,,,,
31759.56,1.776,1.796,0,,,,,
31759.62,1.776,1.796,0,,,,,
31759.67,1.776,1.796,0,,,,,
31759.72,1.776,1.796,0,,,,,
31759.78,1.776,1.794,0,,,,,
31759.83,1.776,1.794,0,,,,,
31759.88,1.776,1.798,0,,,,,
31759.94,1.776,1.8,0,,,,,
31759.99,1.776,1.802,0,,,,,
31760.04,1.776,1.798,0,,,,,
31760.1,1.776,1.794,0,,,,,
31760.15,1.776,1.792,0,,,,,
31760.2,1.776,1.79,0,,,,,
31760.26,1.776,1.792,0,,,,,
31760.31,1.776,1.792,0,,,,,
31760.36,1.776,1.792,0,,,,,
31760.42,1.776,1.792,0,,,,,
31760.47,1.776,1.79,0,,,,,
31760.52,1.776,1.79,0,,,,,
31760.58,1.776,1.792,0,,,,,
31760.63,1.776,1.796,0,,,,,
31760.68,1.776,1.796,0,,,,,
31760.74,1.776,1.796,0,,,,,
31760.79,1.776,1.792,0,,,,,
31760.84,1.776,1.79,0,,,,,
31760.9,1.776,1.788,0,,,,,
31760.95,1.776,1.788,0,,,,,
31761.01,1.776,1.788,0,,,,,
31761.07,1.776,1.788,0,,,,,
31761.12,1.776,1.788,0,,,,,
31761.17,1.776,1.788,0,,,,,
31761.23,1.776,1.788,0,,,,,
31761.28,1.776,1.788,0,,,,,
31761.33,1.776,1.792,0,,,,,
31761.39,1.776,1.792,0,,,,,
31761.44,1.776,1.792,0,,,,,
31761.49,1.776,1.79,0,,,,,
31761.55,1.776,1.788,0,,,,,
31761.6,1.776,1.786,0,,,,,
31761.65,1.776,1.784,0,,,,,
31761.71,1.776,1.786,0,,,,,
31761.76,1.776,1.786,0,,,,,
31761.81,1.776,1.786,0,,,,,
31761.87,1.776,1.786,0,,,,,
31761.92,1.776,1.786,0,,,,,
31761.97,1.776,1.786,0,,,,,
31762.03,1.776,1.788,0,,,,,
31762.08,1.776,1.79,0,,,,,
31762.13,1.776,1.79,0,,,,,
31762.19,1.776,1.788,0,,,,,
31762.24,1.776,1.786,0,,,,,
31762.29,1.776,1.782,0,,,,,
31762.35,1.776,1.78,0,,,,,
31762.4,1.776,1.78,0,,,,,
31762.45,1.776,1.78,0,,,,,
31762.51,1.776,1.782,0,,,,,
31762.56,1.776,1.782,0,,,,,
31762.61,1.776,1.782,0,,,,,
31762.67,1.776,1.78,0,,,,,
31762.72,1.776,1.78,0,,,,,
31762.77,1.776,1.782,0,,,,,
31762.83,1.776,1.784,0,,,,,
31762.88,1.776,1.78,0,,,,,
31762.93,1.776,1.778,0,,,,,
31762.99,1.776,1.776,0,,,,,
31763.04,1.776,1.774,0,,,,,
31763.09,1.774,1.774,0,,,,,
31763.15,1.774,1.776,0,,,,,
31763.2,1.774,1.778,0,,,,,
31763.25,1.774,1.776,0,,,,,
31763.31,1.774,1.776,0,,,,,
31763.36,1.774,1.778,0,,,,,
31763.41,1.774,1.782,0,,,,,
31763.47,1.774,1.784,0,,,,,
31763.52,1.774,1.782,0,,,,,
31763.57,1.774,1.78,0,,,,,
31763.63,1.774,1.778,0,,,,,
31763.68,1.774,1.776,0,,,,,
31763.73,1.774,1.774,0,,,,,
31763.79,1.774,1.776,0,,,,,
31763.84,1.774,1.778,0,,,,,
31763.9,1.774,1.778,0,,,,,
31763.95,1.774,1.778,0,,,,,
31764,1.774,1.778,0,,,,,
31764.06,1.774,1.778,0,,,,,
31764.11,1.774,1.778,0,,,,,
31764.16,1.774,1.782,0,,,,,
31764.22,1.774,1.784,0,,,,,
31764.27,1.774,1.784,0,,,,,
31764.32,1.774,1.782,0,,,,,
31764.38,1.774,1.78,0,,,,,
