31383,13828,0,,,,,
31496,13833,0,,,,,
31609,13834,0,,,,,
31722,13833,0,,,,,
31835,13830,0,,,,,
31948,13824,0,,,,,
32062,13827,0,,,,,
32175,13825,0,,,,,
32288,13832,0,,,,,
32401,13838,0,,,,,
32514,13843,0,,,,,
32627,13846,0,,,,,
32740,13846,0,,,,,
32853,13870,0,,,,,
32966,13848,0,,,,,
33079,13848,0,,,,,
33192,13847,0,,,,,
33305,13846,0,,,,,
33418,13855,0,,,,,
33531,13863,0,,,,,
33644,13870,0,,,,,
33757,13870,0,,,,,
33870,13866,0,,,,,
33983,13859,0,,,,,
34096,13856,0,,,,,
34210,13853,0,,,,,
34323,13852,0,,,,,
34436,13843,0,,,,,
34549,13835,0,,,,,
34662,13836,0,,,,,
34775,13831,0,,,,,
34888,13827,0,,,,,
35001,13826,0,,,,,
35114,13824,0,,,,,
35227,13819,0,,,,,
35340,13805,0,,,,,
35453,13815,0,,,,,
35566,13811,0,,,,,
35679,13814,0,,,,,
35792,13811,0,,,,,
35905,13813,0,,,,,
36018,13825,0,,,,,
36131,13840,0,,,,,
36244,13878,0,,,,,
36357,13923,0,,,,,
36470,13965,0,,,,,
36583,13964,0,,,,,
36696,13935,0,,,,,
36809,13890,0,,,,,
36922,13860,0,,,,,
37035,13847,0,,,,,
37148,13839,0,,,,,
37261,13839,0,,,,,
37375,13830,0,,,,,
37488,13815,0,,,,,
37601,13815,0,,,,,
37714,13810,0,,,,,
37827,13808,0,,,,,
37940,13805,0,,,,,
38053,13810,0,,,,,
38166,13812,0,,,,,
38279,13818,0,,,,,
38392,13819,0,,,,,
38505,13821,0,,,,,
38618,13817,0,,,,,
38731,13814,0,,,,,
38844,13817,0,,,,,
38957,13816,0,,,,,
39070,13824,0,,,,,
39183,13834,0,,,,,
39296,13838,0,,,,,
39409,13844,0,,,,,
39522,13843,0,,,,,
39635,13837,0,,,,,
39748,13843,0,,,,,
39861,13850,0,,,,,
39974,13844,0,,,,,
40087,13840,0,,,,,
40200,13833,0,,,,,
40314,13828,0,,,,,
40427,13824,0,,,,,
40540,13824,0,,,,,
40653,13829,0,,,,,
40766,13828,0,,,,,
40879,13826,0,,,,,
40992,13827,0,,,,,
41105,13822,0,,,,,
41218,13823,0,,,,,
41331,13820,0,,,,,
41444,13828,0,,,,,
41557,13847,0,,,,,
41670,13850,0,,,,,
41783,13854,0,,,,,
41896,13858,0,,,,,
42009,13869,0,,,,,
42122,13867,0,,,,,
42235,13859,0,,,,,
42348,13855,0,,,,,
42461,13842,0,,,,,
42574,13839,0,,,,,
42687,13835,0,,,,,
42800,13832,0,,,,,
42913,13817,0,,,,,
43026,13818,0,,,,,
43139,13823,0,,,,,
43252,13827,0,,,,,
43365,13822,0,,,,,
43478,13819,0,,,,,
43591,13819,0,,,,,
43704,13825,0,,,,,
43817,13829,0,,,,,
43930,13833,0,,,,,
44044,13838,0,,,,,
44157,13839,0,,,,,
44270,13845,0,,,,,
44383,13850,0,,,,,
44496,13860,0,,,,,
44609,13883,0,,,,,
44722,13905,0,,,,,
44836,13920,0,,,,,
44949,13917,0,,,,,
45062,13900,0,,,,,
45175,13942,0,,,,,
45288,13850,0,,,,,
45401,13831,0,,,,,
45514,13813,0,,,,,
45627,13806,0,,,,,
45740,13801,0,,,,,
45853,13804,0,,,,,
45966,13807,0,,,,,
46079,13815,0,,,,,
46192,13815,0,,,,,
46305,13823,0,,,,,
46418,13824,0,,,,,
46531,13823,0,,,,,
46644,13829,0,,,,,
46757,13822,0,,,,,
46870,13819,0,,,,,
46983,13823,0,,,,,
47096,13824,0,,,,,
47209,13831,0,,,,,
47323,13845,0,,,,,
47436,13849,0,,,,,
47549,13846,0,,,,,
47662,13841,0,,,,,
47775,13834,0,,,,,
47888,13833,0,,,,,
48001,13834,0,,,,,
48114,13832,0,,,,,
48227,13828,0,,,,,
48340,13825,0,,,,,
48453,13831,0,,,,,
48566,13836,0,,,,,
48679,13837,0,,,,,
48792,13832,0,,,,,
48905,13827,0,,,,,
49018,13818,0,,,,,
49131,13822,0,,,,,
49244,13825,0,,,,,
49357,13851,0,,,,,
49470,13878,0,,,,,
49583,13910,0,,,,,
49696,13944,0,,,,,
49809,13950,0,,,,,
49922,13923,0,,,,,
50036,13886,0,,,,,
50149,13852,0,,,,,
50262,13841,0,,,,,
50375,13841,0,,,,,
50488,13831,0,,,,,
50601,13825,0,,,,,
50714,13826,0,,,,,
50827,13820,0,,,,,
50940,13813,0,,,,,
51053,13808,0,,,,,
51166,13809,0,,,,,
51279,13815,0,,,,,
51392,13812,0,,,,,
51505,13814,0,,,,,
51618,13804,0,,,,,
51731,13812,0,,,,,
51844,13811,0,,,,,
51957,13809,0,,,,,
52070,13809,0,,,,,
52183,13808,0,,,,,
52296,13818,0,,,,,
52409,13823,0,,,,,
52522,13818,0,,,,,
52635,13816,0,,,,,
52748,13812,0,,,,,
52861,13810,0,,,,,
52974,13798,0,,,,,
53087,13802,0,,,,,
53201,13797,0,,,,,
53313,13798,0,,,,,
53426,13793,0,,,,,
53539,13790,0,,,,,
53652,13793,0,,,,,
53765,13795,0,,,,,
53877,13797,0,,,,,
53990,13799,0,,,,,
54103,13794,0,,,,,
54216,13789,0,,,,,
54329,13787,0,,,,,
54442,13785,0,,,,,
54554,13784,0,,,,,
54667,13789,0,,,,,
54780,13787,0,,,,,
54893,13781,0,,,,,
55006,13789,0,,,,,
55119,13786,0,,,,,
55231,13779,0,,,,,
55344,13779,0,,,,,
55457,13781,0,,,,,
55570,13779,0,,,,,
55683,13779,0,,,,,
55796,13779,0,,,,,
55908,13784,0,,,,,
56021,13783,0,,,,,
56134,13793,0,,,,,
56247,13816,0,,,,,
56361,13839,0,,,,,
56474,13885,0,,,,,
56587,13960,0,,,,,
56700,13961,0,,,,,
56813,13932,0,,,,,
56926,13904,0,,,,,
57039,13869,0,,,,,
57153,13836,0,,,,,
57266,13826,0,,,,,
57379,13811,0,,,,,
57492,13811,0,,,,,
57605,13815,0,,,,,
57718,13816,0,,,,,
57831,13812,0,,,,,
57944,13806,0,,,,,
58057,13800,0,,,,,
58170,13801,0,,,,,
58283,13801,0,,,,,
58396,13803,0,,,,,
58510,13801,0,,,,,
58623,13803,0,,,,,
58736,13803,0,,,,,
58849,13803,0,,,,,
58962,13801,0,,,,,
59075,13793,0,,,,,
59188,13800,0,,,,,
59301,13814,0,,,,,
59414,13842,0,,,,,
59527,13875,0,,,,,
59640,13897,0,,,,,
59753,13888,0,,,,,
59866,13856,0,,,,,
59979,13825,0,,,,,
60092,13813,0,,,,,
60205,13809,0,,,,,
60318,13799,0,,,,,
60431,13784,0,,,,,
60544,13779,0,,,,,
60657,13787,0,,,,,
60770,13814,0,,,,,
60883,13829,0,,,,,
60996,13821,0,,,,,
61109,13811,0,,,,,
61222,13797,0,,,,,
61335,13801,0,,,,,
61448,13799,0,,,,,
61561,13805,0,,,,,
61674,13812,0,,,,,
61787,13809,0,,,,,
61900,13815,0,,,,,
62013,13807,0,,,,,
62126,13805,0,,,,,
62240,13800,0,,,,,
62353,13799,0,,,,,
62466,13795,0,,,,,
62579,13818,0,,,,,
62692,13872,0,,,,,
62805,13923,0,,,,,
62918,13930,0,,,,,
63031,13900,0,,,,,
63144,13852,0,,,,,
63257,13825,0,,,,,
63370,13822,0,,,,,
63483,13825,0,,,,,
63596,13827,0,,,,,
63709,13826,0,,,,,
63823,13827,0,,,,,
63936,13832,0,,,,,
64049,13833,0,,,,,
64162,13825,0,,,,,
64275,13818,0,,,,,
64388,13815,0,,,,,
64501,13817,0,,,,,
64614,13834,0,,,,,
64727,13898,0,,,,,
64840,13964,0,,,,,
64953,13968,0,,,,,
65066,13948,0,,,,,
65180,13925,0,,,,,
65292,13888,0,,,,,
65406,13856,0,,,,,
65518,13862,0,,,,,
65632,13856,0,,,,,
65745,13851,0,,,,,
65858,13849,0,,,,,
65971,13849,0,,,,,
66084,13848,0,,,,,
66197,13844,0,,,,,
66310,13843,0,,,,,
66423,13839,0,,,,,
66536,13839,0,,,,,
66649,13832,0,,,,,
66762,13823,0,,,,,
66875,13812,0,,,,,
66988,13819,0,,,,,
67102,13822,0,,,,,
67215,13819,0,,,,,
67328,13828,0,,,,,
67441,13828,0,,,,,
67554,13833,0,,,,,
67667,13824,0,,,,,
67780,13807,0,,,,,
67893,13796,0,,,,,
68006,13801,0,,,,,
68119,13801,0,,,,,
68232,13800,0,,,,,
68345,13799,0,,,,,
68458,13799,0,,,,,
68571,13801,0,,,,,
68684,13801,0,,,,,
68797,13798,0,,,,,
68910,13796,0,,,,,
69023,13796,0,,,,,
69136,13803,0,,,,,
69249,13816,0,,,,,
69362,13829,0,,,,,
69476,13843,0,,,,,
69589,13856,0,,,,,
69702,13841,0,,,,,
69815,13826,0,,,,,
69928,13807,0,,,,,
70041,13801,0,,,,,
70154,13794,0,,,,,
70267,13800,0,,,,,
70380,13801,0,,,,,
70493,13806,0,,,,,
70606,13808,0,,,,,
70719,13804,0,,,,,
70832,13799,0,,,,,
70945,13796,0,,,,,
71058,13799,0,,,,,
71171,13799,0,,,,,
71284,13808,0,,,,,
71397,13831,0,,,,,
71510,13841,0,,,,,
71623,13834,0,,,,,
71736,13819,0,,,,,
71849,13804,0,,,,,
71962,13803,0,,,,,
72075,13805,0,,,,,
72188,13796,0,,,,,
72301,13786,0,,,,,
72414,13787,0,,,,,
72527,13785,0,,,,,
72641,13790,0,,,,,
72754,13809,0,,,,,
72867,13820,0,,,,,
72980,13829,0,,,,,
73093,13853,0,,,,,
73206,13862,0,,,,,
73319,13852,0,,,,,
73432,13817,0,,,,,
73545,13805,0,,,,,
73658,13804,0,,,,,
73771,13803,0,,,,,
73884,13801,0,,,,,
73997,13802,0,,,,,
74110,13799,0,,,,,
74223,13794,0,,,,,
74336,13791,0,,,,,
74449,13795,0,,,,,
74562,13803,0,,,,,
74675,13810,0,,,,,
74788,13817,0,,,,,
74901,13827,0,,,,,
75014,13818,0,,,,,
75127,13799,0,,,,,
75240,13791,0,,,,,
75353,13791,0,,,,,
75466,13797,0,,,,,
75579,13794,0,,,,,
75692,13798,0,,,,,
75806,13801,0,,,,,
75919,13807,0,,,,,
76032,13806,0,,,,,
76145,13804,0,,,,,
76258,13797,0,,,,,
76371,13794,0,,,,,
76484,13806,0,,,,,
76597,13811,0,,,,,
76710,13807,0,,,,,
76823,13801,0,,,,,
76936,13799,0,,,,,
77049,13792,0,,,,,
77162,13782,0,,,,,
77275,13781,0,,,,,
77388,13782,0,,,,,
77501,13782,0,,,,,
77614,13780,0,,,,,
77727,13784,0,,,,,
77840,13784,0,,,,,
77953,13782,0,,,,,
78066,13778,0,,,,,
78180,13774,0,,,,,
78293,13773,0,,,,,
78406,13787,0,,,,,
78519,13810,0,,,,,
78632,13812,0,,,,,
78745,13805,0,,,,,
78858,13796,0,,,,,
78971,13797,0,,,,,
79084,13786,0,,,,,
79197,13779,0,,,,,
79310,13776,0,,,,,
79423,13783,0,,,,,
79536,13781,0,,,,,
79649,13784,0,,,,,
79762,13788,0,,,,,
79875,13792,0,,,,,
79988,13812,0,,,,,
80101,13824,0,,,,,
80214,13832,0,,,,,
80327,13835,0,,,,,
80440,13829,0,,,,,
80553,13804,0,,,,,
80667,13786,0,,,,,
80779,13788,0,,,,,
80893,13797,0,,,,,
81006,13788,0,,,,,
81119,13794,0,,,,,
81232,13794,0,,,,,
81345,13801,0,,,,,
81458,13801,0,,,,,
81571,13806,0,,,,,
81684,13811,0,,,,,
81797,13823,0,,,,,
81910,13837,0,,,,,
82023,13846,0,,,,,
82136,13839,1,,,,,
82249,13828,1,,,,,
82362,13822,1,,,,,
82475,13812,1,,,,,
82588,13805,1,,,,,
82701,13792,1,,,,,
82814,13797,1,,,,,
82927,13804,1,,,,,
83041,13827,1,,,,,
83154,13820,1,,,,,
83267,13817,1,,,,,
83380,13816,1,,,,,
83493,13807,1,,,,,
83606,13798,1,,,,,
83719,13799,1,,,,,
83832,13799,1,,,,,
83945,13795,1,,,,,
84058,13791,1,,,,,
84171,13791,1,,,,,
84284,13786,1,,,,,
84397,13787,1,,,,,
84511,13785,1,,,,,
84624,13783,1,,,,,
84737,13784,1,,,,,
84850,13788,1,,,,,
84963,13789,1,,,,,
85076,13807,1,,,,,
85189,13840,1,,,,,
85302,13865,1,,,,,
85415,13871,1,,,,,
85528,13873,1,,,,,
85641,13871,1,,,,,
85754,13857,1,,,,,
85867,13837,1,,,,,
85980,13828,1,,,,,
86093,13831,1,,,,,
86206,13833,1,,,,,
86319,13837,1,,,,,
86432,13820,1,,,,,
86545,13823,1,,,,,
86658,13816,1,,,,,
86771,13815,1,,,,,
86884,13804,1,,,,,
86998,13802,1,,,,,
87111,13813,1,,,,,
87224,13838,1,,,,,
87337,13847,1,,,,,
87450,13878,1,,,,,
87563,13876,1,,,,,
87676,13871,1,,,,,
87789,13850,1,,,,,
87902,13835,1,,,,,
88015,13827,1,,,,,
88128,13829,1,,,,,
88241,13833,1,,,,,
88354,13829,1,,,,,
88467,13821,1,,,,,
88581,13815,1,,,,,
88694,13811,1,,,,,
88807,13804,1,,,,,
88920,13803,1,,,,,
89033,13816,1,,,,,
89146,13825,1,,,,,
89259,13821,1,,,,,
89372,13821,1,,,,,
89485,13819,1,,,,,
89598,13819,1,,,,,
89711,13815,1,,,,,
89824,13812,1,,,,,
89937,13804,1,,,,,
90050,13808,1,,,,,
90163,13806,1,,,,,
90276,13801,1,,,,,
90389,13796,1,,,,,
90502,13814,1,,,,,
90615,13838,1,,,,,
90728,13871,1,,,,,
90841,13896,1,,,,,
90954,13930,1,,,,,
91067,13978,1,,,,,
91180,13942,1,,,,,
91293,13890,1,,,,,
91406,13858,1,,,,,
91519,13841,1,,,,,
91632,13823,1,,,,,
91746,13816,1,,,,,
91859,13814,1,,,,,
91972,13818,1,,,,,
92085,13807,1,,,,,
92198,13808,1,,,,,
92311,13820,1,,,,,
92424,13832,1,,,,,
92537,13840,1,,,,,
92650,13853,1,,,,,
92763,13874,1,,,,,
92876,13889,1,,,,,
92989,13909,1,,,,,
93102,13899,1,,,,,
93215,13863,1,,,,,
93328,13859,1,,,,,
93441,13848,1,,,,,
93554,13832,1,,,,,
93667,13823,1,,,,,
93780,13827,1,,,,,
93893,13820,1,,,,,
94006,13809,1,,,,,
94119,13809,1,,,,,
94232,13831,1,,,,,
94345,13867,1,,,,,
94459,13887,1,,,,,
94572,13889,1,,,,,
94685,13877,1,,,,,
94798,13854,1,,,,,
94911,13834,1,,,,,
95024,13825,1,,,,,
95137,13813,1,,,,,
95250,13817,1,,,,,
95363,13816,1,,,,,
95476,13810,1,,,,,
95589,13819,1,,,,,
95702,13862,1,,,,,
95815,13918,1,,,,,
95928,13955,1,,,,,
96041,13972,1,,,,,
96154,13966,1,,,,,
96267,13916,1,,,,,
96380,13867,1,,,,,
96493,13833,1,,,,,
96606,13820,1,,,,,
96719,13804,1,,,,,
96832,13791,1,,,,,
96945,13778,1,,,,,
97058,13786,1,,,,,
97171,13816,1,,,,,
97284,13824,1,,,,,
97397,13827,1,,,,,
97511,13831,1,,,,,
97624,13819,1,,,,,
97737,13806,1,,,,,
97850,13801,1,,,,,
97963,13795,1,,,,,
98076,13791,1,,,,,
98189,13801,1,,,,,
98302,13830,1,,,,,
98415,13872,1,,,,,
98528,13866,1,,,,,
98641,13844,1,,,,,
98754,13805,1,,,,,
98867,13800,1,,,,,
98980,13807,1,,,,,
99093,13803,1,,,,,
99206,13794,1,,,,,
99319,13796,1,,,,,
99432,13791,1,,,,,
99545,13785,1,,,,,
99658,13807,1,,,,,
99771,13868,1,,,,,
99884,13882,1,,,,,
99997,13896,1,,,,,
100110,13882,1,,,,,
100224,13851,1,,,,,
100337,13835,1,,,,,
100450,13811,1,,,,,
100563,13800,1,,,,,
100676,13800,1,,,,,
100789,13804,1,,,,,
100902,13800,1,,,,,
101015,13794,1,,,,,
101128,13786,1,,,,,
101241,13795,1,,,,,
101354,13844,1,,,,,
101467,13871,1,,,,,
101580,13873,1,,,,,
101693,13866,1,,,,,
101806,13847,1,,,,,
101919,13822,1,,,,,
102032,13806,1,,,,,
102145,13802,1,,,,,
102258,13799,1,,,,,
102372,13794,1,,,,,
102485,13791,1,,,,,
102598,13790,1,,,,,
102711,13798,1,,,,,
102824,13816,1,,,,,
102937,13882,1,,,,,
103050,13920,1,,,,,
103163,13955,1,,,,,
103276,13999,1,,,,,
103389,14005,1,,,,,
103501,13911,1,,,,,
103614,13849,1,,,,,
103728,13822,1,,,,,
103841,13807,1,,,,,
103954,13802,1,,,,,
104067,13801,1,,,,,
104180,13801,1,,,,,
104293,13796,1,,,,,
104406,13784,1,,,,,
104519,13777,1,,,,,
104632,13778,1,,,,,
104745,13784,1,,,,,
104858,13803,1,,,,,
104971,13816,1,,,,,
105084,13826,1,,,,,
105197,13811,1,,,,,
105310,13792,1,,,,,
105423,13787,1,,,,,
105536,13792,1,,,,,
105650,13790,1,,,,,
105763,13782,1,,,,,
105876,13778,1,,,,,
105989,13782,1,,,,,
106102,13817,1,,,,,
106215,13880,1,,,,,
106328,13902,1,,,,,
106441,13884,1,,,,,
106554,13860,1,,,,,
106667,13833,1,,,,,
106780,13802,1,,,,,
106893,13788,1,,,,,
107007,13788,1,,,,,
107120,13768,1,,,,,
107233,13771,1,,,,,
107346,13828,1,,,,,
107459,13870,1,,,,,
107572,13880,1,,,,,
107685,13913,1,,,,,
107798,13958,1,,,,,
107911,13933,1,,,,,
108024,13851,1,,,,,
108137,13813,1,,,,,
108250,13796,1,,,,,
108363,13793,1,,,,,
108477,13788,1,,,,,
108590,13799,1,,,,,
108703,13821,1,,,,,
108816,13862,1,,,,,
108929,13906,1,,,,,
109042,13904,1,,,,,
109155,13868,1,,,,,
109268,13830,1,,,,,
109381,13828,1,,,,,
109494,13824,1,,,,,
109607,13814,1,,,,,
109721,13810,1,,,,,
109834,13791,1,,,,,
109947,13830,1,,,,,
110060,13867,1,,,,,
110173,13879,1,,,,,
110286,13876,1,,,,,
110399,13857,1,,,,,
110512,13825,1,,,,,
110625,13805,1,,,,,
110738,13794,1,,,,,
110852,13797,1,,,,,
110965,13787,1,,,,,
111078,13783,1,,,,,
111191,13783,1,,,,,
111304,13800,1,,,,,
111417,13838,1,,,,,
111530,13867,1,,,,,
111643,13883,1,,,,,
111756,13892,1,,,,,
111870,13869,1,,,,,
111983,13826,1,,,,,
112096,13805,1,,,,,
112209,13789,1,,,,,
112322,13775,1,,,,,
112435,13770,1,,,,,
112548,13758,1,,,,,
112661,13752,1,,,,,
112774,13749,1,,,,,
112887,13745,1,,,,,
113000,13739,1,,,,,
113113,13755,1,,,,,
113226,13782,1,,,,,
113339,13819,1,,,,,
113452,13873,1,,,,,
113565,13900,1,,,,,
113678,13874,1,,,,,
113791,13814,1,,,,,
113904,13792,1,,,,,
114017,13778,1,,,,,
114131,13769,1,,,,,
114244,13766,1,,,,,
114357,13768,1,,,,,
114470,13769,1,,,,,
114583,13777,1,,,,,
114696,13804,1,,,,,
114809,13843,1,,,,,
114922,13864,1,,,,,
115035,13866,1,,,,,
115148,13849,1,,,,,
115261,13838,1,,,,,
115374,13830,1,,,,,
115487,13819,1,,,,,
115599,13811,1,,,,,
115713,13806,1,,,,,
115826,13799,1,,,,,
115938,13803,1,,,,,
116051,13800,1,,,,,
116165,13800,1,,,,,
116278,13812,1,,,,,
116391,13814,1,,,,,
116504,13807,1,,,,,
116617,13803,1,,,,,
116730,13807,1,,,,,
116843,13804,1,,,,,
116956,13796,1,,,,,
117069,13798,1,,,,,
117182,13827,1,,,,,
117295,13890,1,,,,,
117408,13899,1,,,,,
117521,13863,1,,,,,
117634,13815,1,,,,,
117747,13792,1,,,,,
117860,13796,1,,,,,
117973,13787,1,,,,,
118086,13795,1,,,,,
118200,13796,1,,,,,
118313,13797,1,,,,,
118426,13798,1,,,,,
118539,13792,1,,,,,
118652,13790,1,,,,,
118765,13791,1,,,,,
118878,13802,1,,,,,
118991,13812,1,,,,,
119104,13815,1,,,,,
119217,13807,1,,,,,
119330,13794,1,,,,,
119443,13793,1,,,,,
119556,13785,1,,,,,
119669,13779,1,,,,,
119782,13762,1,,,,,
119895,13789,1,,,,,
120008,13812,1,,,,,
120122,13809,1,,,,,
120235,13796,1,,,,,
120348,13795,1,,,,,
120461,13798,1,,,,,
120574,13790,1,,,,,
120687,13789,1,,,,,
120800,13785,1,,,,,
120913,13793,1,,,,,
121026,13793,1,,,,,
121139,13794,1,,,,,
121252,13797,1,,,,,
121365,13809,1,,,,,
121478,13840,1,,,,,
121591,13876,1,,,,,
121704,13899,1,,,,,
121817,13904,1,,,,,
121931,13916,1,,,,,
122044,13939,1,,,,,
122157,13963,1,,,,,
122270,13965,1,,,,,
122383,13920,1,,,,,
122496,13871,1,,,,,
122609,13840,1,,,,,
122722,13828,1,,,,,
122835,13819,1,,,,,
122948,13806,1,,,,,
123061,13797,1,,,,,
123174,13776,1,,,,,
123287,13772,1,,,,,
123400,13806,1,,,,,
123513,13815,1,,,,,
123626,13809,1,,,,,
123739,13810,1,,,,,
123852,13801,1,,,,,
123965,13791,1,,,,,
124078,13797,1,,,,,
124191,13832,1,,,,,
124304,13878,1,,,,,
124417,13898,1,,,,,
124531,13897,1,,,,,
124644,13886,1,,,,,
124757,13882,1,,,,,
124870,13860,1,,,,,
124983,13847,1,,,,,
125096,13828,1,,,,,
125209,13816,1,,,,,
125322,13809,1,,,,,
125435,13820,1,,,,,
125548,13852,1,,,,,
125661,13884,1,,,,,
125774,13887,1,,,,,
125887,13903,1,,,,,
126000,13905,1,,,,,
126113,13883,1,,,,,
126226,13854,1,,,,,
126339,13826,1,,,,,
126452,13809,1,,,,,
126565,13790,1,,,,,
126679,13784,1,,,,,
126792,13785,1,,,,,
126905,13774,1,,,,,
127018,13764,1,,,,,
127131,13771,1,,,,,
127244,13774,1,,,,,
127357,13814,1,,,,,
127470,13875,1,,,,,
127583,13935,1,,,,,
127696,13980,1,,,,,
127809,13972,1,,,,,
127922,13919,1,,,,,
128035,13836,1,,,,,
128148,13806,1,,,,,
128261,13799,1,,,,,
128374,13780,1,,,,,
128488,13813,1,,,,,
128601,13882,1,,,,,
128714,13885,1,,,,,
128827,13889,1,,,,,
128940,13912,1,,,,,
129053,13903,1,,,,,
129166,13876,1,,,,,
129279,13830,1,,,,,
129392,13801,1,,,,,
129505,13783,1,,,,,
129618,13780,1,,,,,
129731,13776,1,,,,,
129844,13771,1,,,,,
129957,13768,1,,,,,
130070,13769,1,,,,,
130183,13771,1,,,,,
130297,13788,1,,,,,
130410,13845,1,,,,,
130523,13909,1,,,,,
130636,13978,1,,,,,
130749,13997,1,,,,,
130862,13991,1,,,,,
130975,13916,1,,,,,
131088,13831,1,,,,,
131201,13782,1,,,,,
131314,13754,1,,,,,
131427,13745,1,,,,,
131540,13744,1,,,,,
131653,13743,1,,,,,
131766,13742,1,,,,,
131879,13768,1,,,,,
